Member ID,Check-in Date
MEM0160,2023-09-27
MEM0160,2023-08-17
MEM0160,2023-06-10
MEM0160,2024-05-02
MEM0160,2024-04-04
MEM0160,2024-01-09
MEM0160,2024-04-02
MEM0160,2023-09-23
MEM0160,2023-05-26
MEM0160,2024-02-27
MEM0160,2024-11-17
MEM0160,2023-08-28
MEM0160,2024-01-04
MEM0160,2023-09-07
MEM0160,2024-08-25
MEM0160,2024-04-02
MEM0160,2024-02-24
MEM0160,2024-01-28
MEM0160,2024-08-11
MEM0160,2024-10-02
MEM0160,2024-02-03
MEM0160,2024-07-15
MEM0160,2023-11-30
MEM0160,2024-09-03
MEM0160,2023-09-28
MEM0160,2024-05-19
MEM0160,2024-04-03
MEM0160,2023-04-28
MEM0160,2024-02-17
MEM0160,2024-09-11
MEM0160,2024-01-06
MEM0160,2024-11-29
MEM0160,2024-12-15
MEM0160,2023-11-20
MEM0160,2023-07-22
MEM0160,2023-09-28
MEM0160,2024-02-19
MEM0160,2024-01-16
MEM0160,2024-02-28
MEM0160,2024-03-26
MEM0160,2023-04-19
MEM0160,2024-01-05
MEM0160,2023-06-15
MEM0160,2023-10-17
MEM0160,2024-09-09
MEM0160,2023-07-20
MEM0160,2023-10-18
MEM0160,2023-08-28
MEM0160,2024-03-20
MEM0160,2024-06-02
MEM0160,2024-07-19
MEM0160,2023-11-07
MEM0160,2023-07-07
MEM0160,2023-12-21
MEM0160,2024-10-31
MEM0160,2024-09-27
MEM0160,2024-01-15
MEM0160,2024-08-01
MEM0160,2024-04-11
MEM0160,2023-06-14
MEM0160,2024-04-18
MEM0160,2024-01-09
MEM0160,2024-02-01
MEM0160,2023-12-16
MEM0160,2023-12-25
MEM0160,2024-06-02
MEM0160,2023-11-04
MEM0160,2023-07-14
MEM0160,2023-07-26
MEM0160,2024-02-07
MEM0160,2024-07-23
MEM0160,2024-10-04
MEM0160,2023-07-26
MEM0160,2023-07-01
MEM0160,2023-10-05
MEM0160,2024-11-22
MEM0160,2023-09-17
MEM0160,2023-07-04
MEM0160,2024-07-03
MEM0160,2023-11-29
MEM0160,2024-09-20
MEM0160,2023-06-02
MEM0160,2024-09-28
MEM0160,2024-12-13
MEM0160,2024-05-11
MEM0160,2024-09-05
MEM0160,2023-10-19
MEM0160,2023-05-21
MEM0160,2024-09-16
MEM0160,2024-05-06
MEM0160,2023-06-18
MEM0160,2024-05-25
MEM0160,2024-12-09
MEM0161,2023-07-20
MEM0161,2024-06-28
MEM0161,2024-11-30
MEM0161,2024-01-21
MEM0161,2024-04-03
MEM0161,2024-06-29
MEM0161,2024-12-07
MEM0161,2024-03-10
MEM0161,2024-03-09
MEM0161,2023-12-21
MEM0161,2024-03-20
MEM0161,2024-06-13
MEM0161,2024-10-22
MEM0161,2023-03-21
MEM0161,2024-08-25
MEM0161,2023-08-23
MEM0161,2023-12-03
MEM0161,2023-05-17
MEM0161,2024-01-20
MEM0161,2024-03-18
MEM0161,2023-06-05
MEM0161,2023-11-20
MEM0161,2023-10-11
MEM0161,2024-05-31
MEM0161,2024-09-02
MEM0161,2023-07-27
MEM0161,2023-08-16
MEM0161,2023-04-09
MEM0161,2023-08-07
MEM0161,2023-11-23
MEM0161,2023-12-12
MEM0161,2023-12-18
MEM0161,2024-11-07
MEM0161,2024-08-31
MEM0161,2024-10-30
MEM0161,2023-08-03
MEM0161,2024-12-23
MEM0161,2023-05-14
MEM0161,2024-09-28
MEM0161,2023-12-12
MEM0161,2024-05-24
MEM0161,2024-04-10
MEM0161,2023-07-14
MEM0161,2024-02-08
MEM0161,2024-07-02
MEM0161,2023-09-10
MEM0161,2023-08-24
MEM0161,2023-11-23
MEM0161,2024-12-14
MEM0161,2024-09-16
MEM0161,2024-07-27
MEM0161,2024-08-10
MEM0161,2024-06-21
MEM0161,2023-08-16
MEM0161,2023-12-22
MEM0161,2024-02-11
MEM0161,2024-07-22
MEM0161,2023-06-22
MEM0161,2024-06-25
MEM0161,2024-10-28
MEM0161,2024-06-13
MEM0161,2024-07-03
MEM0161,2023-08-08
MEM0161,2024-12-16
MEM0161,2023-08-04
MEM0161,2023-09-12
MEM0161,2024-12-20
MEM0161,2023-07-17
MEM0161,2024-06-02
MEM0161,2024-08-05
MEM0161,2024-07-11
MEM0161,2024-06-26
MEM0161,2023-11-26
MEM0161,2024-08-27
MEM0161,2024-06-09
MEM0161,2024-08-25
MEM0161,2024-12-04
MEM0161,2023-12-28
MEM0161,2024-05-16
MEM0161,2023-12-08
MEM0161,2024-10-16
MEM0161,2024-01-10
MEM0161,2024-03-18
MEM0161,2023-08-13
MEM0161,2023-09-28
MEM0161,2024-12-28
MEM0161,2023-05-22
MEM0161,2024-03-22
MEM0161,2024-01-06
MEM0161,2023-05-09
MEM0161,2024-09-28
MEM0161,2023-06-24
MEM0161,2023-09-11
MEM0161,2023-10-23
MEM0161,2023-04-25
MEM0161,2023-12-01
MEM0161,2023-11-17
MEM0161,2023-06-03
MEM0161,2023-09-05
MEM0161,2023-04-02
MEM0161,2024-03-30
MEM0161,2023-10-16
MEM0161,2024-04-08
MEM0161,2024-07-31
MEM0161,2024-09-19
MEM0161,2024-05-21
MEM0161,2023-08-30
MEM0161,2024-01-13
MEM0161,2023-12-07
MEM0161,2023-04-12
MEM0161,2023-10-11
MEM0161,2024-04-19
MEM0161,2024-08-08
MEM0161,2023-12-02
MEM0161,2024-12-05
MEM0161,2024-06-25
MEM0161,2024-01-27
MEM0161,2024-02-27
MEM0161,2023-06-06
MEM0161,2023-04-19
MEM0161,2024-03-07
MEM0161,2023-09-26
MEM0161,2024-03-08
MEM0161,2023-12-21
MEM0161,2024-10-31
MEM0161,2024-07-01
MEM0161,2024-12-04
MEM0161,2024-07-21
MEM0161,2024-12-05
MEM0161,2023-04-29
MEM0161,2023-06-19
MEM0161,2024-03-03
MEM0161,2024-05-05
MEM0161,2023-09-29
MEM0161,2023-03-22
MEM0161,2024-11-13
MEM0161,2024-11-26
MEM0161,2024-06-20
MEM0162,2023-09-24
MEM0162,2023-11-28
MEM0162,2024-05-24
MEM0162,2024-02-06
MEM0162,2024-07-25
MEM0162,2024-07-04
MEM0162,2023-11-26
MEM0162,2024-08-11
MEM0162,2024-02-23
MEM0162,2023-12-17
MEM0162,2023-10-24
MEM0162,2023-11-28
MEM0162,2024-03-26
MEM0162,2024-03-31
MEM0162,2024-04-21
MEM0162,2023-12-18
MEM0162,2024-01-07
MEM0162,2024-05-18
MEM0162,2024-04-24
MEM0162,2024-03-16
MEM0162,2023-11-13
MEM0162,2024-08-16
MEM0162,2023-11-09
MEM0162,2024-01-13
MEM0162,2023-12-25
MEM0162,2023-10-16
MEM0162,2024-01-31
MEM0162,2024-03-18
MEM0162,2024-02-13
MEM0162,2024-04-06
MEM0162,2024-08-11
MEM0162,2023-12-14
MEM0162,2024-02-25
MEM0162,2023-12-15
MEM0162,2024-05-31
MEM0162,2023-12-02
MEM0162,2024-05-01
MEM0162,2024-06-23
MEM0162,2024-06-30
MEM0162,2024-06-11
MEM0162,2024-05-24
MEM0162,2023-11-21
MEM0162,2024-06-06
MEM0162,2023-09-28
MEM0162,2024-03-27
MEM0162,2023-09-25
MEM0162,2024-05-09
MEM0162,2024-02-01
MEM0162,2024-01-24
MEM0162,2023-10-06
MEM0162,2023-10-04
MEM0162,2024-01-17
MEM0162,2024-05-18
MEM0162,2024-06-10
MEM0162,2023-09-27
MEM0162,2024-08-06
MEM0162,2024-05-09
MEM0162,2023-10-21
MEM0162,2023-10-13
MEM0162,2024-02-24
MEM0162,2024-01-17
MEM0162,2024-04-01
MEM0162,2024-04-03
MEM0162,2024-03-07
MEM0162,2024-05-17
MEM0162,2024-05-22
MEM0162,2023-11-29
MEM0162,2023-12-25
MEM0162,2023-12-07
MEM0162,2024-03-10
MEM0162,2023-09-22
MEM0162,2023-11-22
MEM0162,2024-04-15
MEM0162,2024-02-22
MEM0162,2024-06-21
MEM0162,2023-11-08
MEM0162,2024-02-05
MEM0162,2023-09-22
MEM0162,2024-05-13
MEM0162,2024-06-03
MEM0162,2024-01-06
MEM0162,2024-03-12
MEM0162,2024-01-29
MEM0162,2024-07-11
MEM0162,2023-10-31
MEM0162,2023-10-07
MEM0162,2024-01-26
MEM0162,2024-04-11
MEM0162,2024-02-02
MEM0162,2024-06-06
MEM0162,2023-10-05
MEM0162,2023-11-26
MEM0163,2023-08-26
MEM0163,2023-09-17
MEM0163,2024-01-13
MEM0163,2024-02-03
MEM0163,2023-09-07
MEM0163,2023-08-23
MEM0163,2023-10-17
MEM0163,2023-09-10
MEM0163,2023-11-15
MEM0163,2024-03-13
MEM0163,2024-02-21
MEM0163,2023-12-24
MEM0163,2023-09-14
MEM0163,2023-09-12
MEM0163,2023-12-06
MEM0163,2023-09-19
MEM0163,2023-11-15
MEM0163,2024-01-29
MEM0163,2024-01-29
MEM0163,2024-03-04
MEM0163,2023-12-20
MEM0163,2024-02-01
MEM0163,2024-01-18
MEM0163,2023-09-23
MEM0163,2023-10-31
MEM0163,2023-08-14
MEM0163,2023-10-24
MEM0163,2023-12-06
MEM0163,2023-10-13
MEM0163,2023-11-30
MEM0163,2023-09-20
MEM0163,2023-08-29
MEM0163,2023-10-17
MEM0163,2023-11-22
MEM0163,2024-02-17
MEM0163,2023-12-27
MEM0163,2024-02-07
MEM0163,2024-02-28
MEM0163,2023-09-26
MEM0163,2023-10-05
MEM0163,2024-02-01
MEM0163,2023-10-25
MEM0163,2024-02-15
MEM0163,2023-11-16
MEM0163,2023-09-06
MEM0163,2024-01-13
MEM0163,2024-01-24
MEM0163,2023-09-02
MEM0163,2023-09-06
MEM0163,2024-03-12
MEM0163,2024-02-24
MEM0163,2024-01-21
MEM0163,2024-02-21
MEM0163,2023-10-23
MEM0163,2023-12-04
MEM0163,2023-10-01
MEM0163,2023-12-02
MEM0163,2024-01-04
MEM0163,2024-01-29
MEM0163,2023-08-23
MEM0163,2023-08-14
MEM0163,2024-03-08
MEM0163,2023-12-09
MEM0163,2023-12-24
MEM0163,2024-03-23
MEM0163,2023-12-23
MEM0163,2023-11-01
MEM0163,2023-09-25
MEM0163,2023-12-16
MEM0163,2023-11-05
MEM0163,2023-12-04
MEM0163,2024-01-25
MEM0163,2024-02-06
MEM0163,2023-08-20
MEM0163,2024-01-09
MEM0163,2023-08-23
MEM0163,2023-12-05
MEM0163,2023-11-07
MEM0163,2023-10-12
MEM0163,2023-11-23
MEM0163,2023-10-23
MEM0163,2023-10-27
MEM0163,2023-09-20
MEM0164,2024-01-04
MEM0164,2024-08-25
MEM0164,2024-03-12
MEM0164,2024-05-20
MEM0164,2024-05-08
MEM0164,2024-04-06
MEM0164,2024-02-02
MEM0164,2024-10-08
MEM0164,2024-01-25
MEM0164,2024-09-01
MEM0164,2024-08-29
MEM0164,2024-10-13
MEM0164,2024-08-01
MEM0164,2024-12-20
MEM0164,2024-01-15
MEM0164,2024-11-13
MEM0164,2024-06-25
MEM0164,2024-01-05
MEM0164,2024-06-30
MEM0164,2024-09-09
MEM0164,2024-01-16
MEM0164,2024-07-21
MEM0164,2024-11-27
MEM0164,2024-09-13
MEM0164,2023-12-29
MEM0164,2024-06-16
MEM0164,2024-08-24
MEM0164,2024-05-01
MEM0164,2024-04-25
MEM0164,2024-10-13
MEM0164,2024-02-28
MEM0164,2024-09-28
MEM0164,2024-02-11
MEM0164,2024-04-18
MEM0164,2024-11-16
MEM0164,2024-10-04
MEM0164,2024-08-24
MEM0164,2024-07-10
MEM0164,2024-02-03
MEM0164,2024-06-03
MEM0164,2024-03-20
MEM0164,2024-01-19
MEM0164,2024-08-30
MEM0164,2024-05-09
MEM0164,2024-04-10
MEM0164,2024-06-06
MEM0164,2024-10-07
MEM0164,2024-11-05
MEM0164,2024-04-09
MEM0164,2024-02-21
MEM0164,2024-07-17
MEM0164,2024-10-08
MEM0164,2024-04-12
MEM0164,2024-08-11
MEM0164,2024-12-19
MEM0164,2024-02-24
MEM0164,2023-12-17
MEM0164,2024-01-01
MEM0164,2024-06-18
MEM0164,2024-07-23
MEM0164,2024-03-23
MEM0164,2024-11-19
MEM0164,2024-03-19
MEM0164,2024-10-24
MEM0164,2024-12-08
MEM0164,2024-03-03
MEM0164,2024-06-09
MEM0164,2024-05-11
MEM0164,2024-02-05
MEM0164,2024-06-18
MEM0164,2024-01-02
MEM0164,2024-02-17
MEM0164,2024-06-13
MEM0164,2023-12-21
MEM0164,2024-02-15
MEM0164,2024-08-31
MEM0164,2024-07-23
MEM0164,2024-04-12
MEM0164,2024-01-18
MEM0164,2024-04-12
MEM0164,2024-10-24
MEM0164,2024-05-15
MEM0164,2024-10-07
MEM0164,2024-10-27
MEM0164,2024-02-16
MEM0164,2024-04-22
MEM0164,2024-12-07
MEM0164,2024-04-29
MEM0164,2024-03-02
MEM0165,2023-09-19
MEM0165,2023-09-04
MEM0165,2023-09-27
MEM0165,2023-08-03
MEM0165,2023-09-28
MEM0165,2023-08-18
MEM0165,2023-09-25
MEM0165,2023-08-07
MEM0165,2023-07-24
MEM0165,2023-07-24
MEM0165,2023-08-13
MEM0165,2023-07-25
MEM0165,2023-09-28
MEM0165,2023-08-14
MEM0165,2023-10-04
MEM0165,2023-09-21
MEM0165,2023-09-26
MEM0165,2023-09-02
MEM0165,2023-10-07
MEM0165,2023-10-11
MEM0165,2023-07-27
MEM0165,2023-08-19
MEM0165,2023-07-24
MEM0165,2023-07-20
MEM0165,2023-07-31
MEM0165,2023-08-30
MEM0165,2023-09-01
MEM0165,2023-09-16
MEM0165,2023-08-22
MEM0165,2023-07-30
MEM0165,2023-08-02
MEM0165,2023-10-05
MEM0165,2023-07-22
MEM0165,2023-08-24
MEM0165,2023-09-05
MEM0165,2023-08-24
MEM0165,2023-09-11
MEM0165,2023-09-18
MEM0165,2023-09-03
MEM0165,2023-09-14
MEM0165,2023-10-02
MEM0165,2023-08-30
MEM0165,2023-09-10
MEM0165,2023-09-10
MEM0165,2023-07-18
MEM0165,2023-07-25
MEM0165,2023-07-21
MEM0165,2023-10-10
MEM0165,2023-10-11
MEM0165,2023-09-08
MEM0165,2023-09-13
MEM0165,2023-08-23
MEM0165,2023-09-04
MEM0165,2023-09-22
MEM0165,2023-08-05
MEM0165,2023-07-18
MEM0165,2023-08-15
MEM0165,2023-10-12
MEM0165,2023-08-19
MEM0165,2023-09-07
MEM0165,2023-08-27
MEM0165,2023-08-09
MEM0165,2023-07-22
MEM0165,2023-09-26
MEM0165,2023-09-12
MEM0165,2023-07-23
MEM0165,2023-09-04
MEM0165,2023-08-08
MEM0165,2023-10-02
MEM0165,2023-10-01
MEM0165,2023-07-21
MEM0165,2023-09-27
MEM0165,2023-09-19
MEM0165,2023-08-23
MEM0165,2023-08-17
MEM0165,2023-08-23
MEM0165,2023-08-31
MEM0165,2023-07-25
MEM0165,2023-08-26
MEM0165,2023-07-22
MEM0165,2023-08-14
MEM0165,2023-10-06
MEM0165,2023-10-12
MEM0165,2023-07-26
MEM0165,2023-07-19
MEM0165,2023-09-18
MEM0165,2023-09-06
MEM0165,2023-08-17
MEM0165,2023-07-24
MEM0165,2023-08-16
MEM0165,2023-09-13
MEM0165,2023-07-20
MEM0165,2023-09-06
MEM0165,2023-09-11
MEM0165,2023-09-28
MEM0165,2023-07-27
MEM0165,2023-09-16
MEM0165,2023-09-05
MEM0165,2023-09-02
MEM0165,2023-07-18
MEM0165,2023-09-12
MEM0165,2023-08-24
MEM0165,2023-09-17
MEM0165,2023-10-04
MEM0165,2023-09-25
MEM0165,2023-10-07
MEM0165,2023-09-20
MEM0165,2023-09-17
MEM0165,2023-09-11
MEM0165,2023-09-22
MEM0165,2023-08-03
MEM0165,2023-07-25
MEM0165,2023-09-15
MEM0165,2023-08-26
MEM0165,2023-10-06
MEM0165,2023-09-17
MEM0165,2023-08-27
MEM0165,2023-07-29
MEM0165,2023-09-09
MEM0165,2023-07-28
MEM0165,2023-09-15
MEM0165,2023-09-23
MEM0165,2023-10-03
MEM0165,2023-09-01
MEM0165,2023-08-24
MEM0165,2023-09-16
MEM0165,2023-08-03
MEM0165,2023-09-21
MEM0166,2023-10-17
MEM0166,2024-02-17
MEM0166,2024-08-20
MEM0166,2023-10-19
MEM0166,2024-02-19
MEM0166,2024-06-01
MEM0166,2024-08-21
MEM0166,2024-04-25
MEM0166,2023-12-17
MEM0166,2024-08-29
MEM0166,2024-01-24
MEM0166,2024-07-16
MEM0166,2024-03-19
MEM0166,2024-05-24
MEM0166,2024-07-28
MEM0166,2024-07-17
MEM0166,2024-04-12
MEM0166,2023-10-17
MEM0166,2024-05-15
MEM0166,2024-05-17
MEM0166,2024-05-09
MEM0166,2023-12-26
MEM0166,2024-05-27
MEM0166,2024-01-14
MEM0166,2023-12-17
MEM0166,2024-08-29
MEM0166,2023-10-23
MEM0166,2024-08-11
MEM0166,2024-08-30
MEM0166,2024-08-13
MEM0166,2024-07-17
MEM0166,2024-01-07
MEM0166,2023-11-08
MEM0166,2024-05-18
MEM0166,2024-01-16
MEM0166,2024-06-13
MEM0166,2024-01-28
MEM0166,2024-06-17
MEM0166,2023-10-27
MEM0166,2024-03-22
MEM0166,2023-12-23
MEM0166,2024-03-13
MEM0166,2023-12-27
MEM0166,2024-05-15
MEM0166,2023-12-03
MEM0166,2024-03-04
MEM0166,2023-11-18
MEM0166,2024-03-28
MEM0166,2024-06-05
MEM0166,2024-06-29
MEM0166,2024-04-22
MEM0166,2024-05-02
MEM0166,2024-07-01
MEM0166,2024-04-15
MEM0166,2024-03-19
MEM0166,2024-06-15
MEM0166,2024-01-31
MEM0166,2024-01-20
MEM0166,2024-06-10
MEM0166,2024-05-02
MEM0166,2024-02-12
MEM0166,2024-02-07
MEM0166,2024-01-17
MEM0166,2024-06-03
MEM0166,2023-12-19
MEM0166,2024-05-18
MEM0166,2023-10-28
MEM0166,2024-07-12
MEM0166,2024-05-19
MEM0166,2024-07-13
MEM0166,2024-03-08
MEM0166,2024-03-13
MEM0166,2024-08-12
MEM0166,2023-10-28
MEM0166,2024-01-05
MEM0166,2024-04-22
MEM0166,2023-11-23
MEM0166,2024-06-30
MEM0166,2024-08-17
MEM0166,2024-02-26
MEM0166,2024-07-17
MEM0166,2024-01-27
MEM0166,2023-10-20
MEM0166,2024-08-10
MEM0166,2023-11-12
MEM0166,2024-02-16
MEM0166,2023-12-31
MEM0166,2023-12-19
MEM0166,2023-11-05
MEM0166,2024-04-19
MEM0166,2023-12-26
MEM0166,2023-10-18
MEM0166,2024-01-03
MEM0166,2023-11-07
MEM0166,2024-07-03
MEM0166,2023-10-15
MEM0166,2024-07-17
MEM0166,2024-05-24
MEM0166,2023-12-24
MEM0166,2023-12-20
MEM0166,2024-08-28
MEM0166,2024-01-15
MEM0166,2023-11-01
MEM0166,2024-02-18
MEM0166,2024-01-03
MEM0166,2024-06-23
MEM0166,2024-05-21
MEM0166,2024-01-18
MEM0166,2023-12-04
MEM0166,2024-04-05
MEM0166,2024-04-12
MEM0166,2024-02-05
MEM0166,2023-10-14
MEM0166,2023-12-15
MEM0166,2024-06-17
MEM0166,2024-05-31
MEM0166,2024-05-26
MEM0166,2023-11-01
MEM0166,2023-11-13
MEM0166,2024-02-11
MEM0166,2023-11-06
MEM0166,2024-05-11
MEM0166,2024-03-22
MEM0166,2024-06-24
MEM0166,2023-12-11
MEM0166,2024-02-04
MEM0166,2024-03-21
MEM0166,2024-05-20
MEM0166,2024-03-30
MEM0166,2023-10-25
MEM0166,2024-06-11
MEM0166,2024-02-29
MEM0166,2024-01-18
MEM0166,2024-03-08
MEM0166,2024-04-12
MEM0166,2023-12-09
MEM0166,2023-11-24
MEM0166,2024-04-29
MEM0166,2023-11-13
MEM0166,2024-04-10
MEM0166,2023-10-15
MEM0166,2024-07-27
MEM0166,2024-02-28
MEM0166,2024-01-26
MEM0167,2023-07-30
MEM0167,2024-02-26
MEM0167,2023-10-28
MEM0167,2024-11-19
MEM0167,2024-05-29
MEM0167,2024-02-19
MEM0167,2024-04-17
MEM0167,2024-06-20
MEM0167,2024-10-09
MEM0167,2024-07-18
MEM0167,2024-10-31
MEM0167,2024-01-21
MEM0167,2024-09-06
MEM0167,2024-11-21
MEM0167,2023-08-23
MEM0167,2023-12-24
MEM0167,2023-11-13
MEM0167,2024-08-17
MEM0167,2024-04-02
MEM0167,2023-11-21
MEM0167,2024-07-05
MEM0167,2024-09-19
MEM0167,2023-09-18
MEM0167,2024-02-18
MEM0167,2024-09-14
MEM0167,2023-09-27
MEM0167,2024-10-17
MEM0167,2024-09-12
MEM0167,2024-01-23
MEM0167,2024-01-20
MEM0167,2023-07-27
MEM0167,2024-03-10
MEM0167,2024-10-10
MEM0167,2024-08-01
MEM0167,2023-09-01
MEM0167,2024-05-27
MEM0167,2024-02-09
MEM0167,2023-11-11
MEM0167,2024-05-25
MEM0167,2023-08-20
MEM0167,2024-10-20
MEM0167,2024-08-21
MEM0167,2023-10-30
MEM0167,2023-08-23
MEM0167,2024-01-11
MEM0167,2023-07-27
MEM0167,2024-06-18
MEM0167,2023-11-18
MEM0167,2023-09-16
MEM0167,2023-10-05
MEM0167,2024-05-09
MEM0167,2023-08-18
MEM0167,2023-09-02
MEM0167,2023-09-10
MEM0167,2023-11-01
MEM0167,2024-12-13
MEM0167,2023-08-08
MEM0167,2024-02-21
MEM0167,2024-05-25
MEM0167,2024-05-04
MEM0167,2023-07-25
MEM0167,2024-11-07
MEM0167,2024-04-07
MEM0167,2023-10-11
MEM0167,2024-10-12
MEM0167,2024-12-29
MEM0167,2023-12-10
MEM0167,2024-09-18
MEM0167,2024-03-13
MEM0167,2023-09-19
MEM0167,2024-07-27
MEM0167,2024-08-06
MEM0167,2024-02-09
MEM0167,2024-09-02
MEM0167,2023-07-31
MEM0167,2024-05-07
MEM0167,2024-02-20
MEM0167,2024-07-16
MEM0167,2024-02-29
MEM0167,2024-09-27
MEM0167,2024-12-28
MEM0167,2024-10-07
MEM0167,2023-08-20
MEM0167,2024-09-09
MEM0167,2024-01-20
MEM0167,2024-01-09
MEM0167,2024-05-25
MEM0167,2023-08-04
MEM0167,2024-07-31
MEM0167,2023-12-05
MEM0167,2023-09-15
MEM0167,2024-03-13
MEM0167,2024-03-09
MEM0167,2023-11-23
MEM0167,2023-11-15
MEM0167,2024-09-27
MEM0167,2024-06-21
MEM0167,2024-09-06
MEM0167,2024-10-12
MEM0167,2024-01-29
MEM0167,2024-04-22
MEM0167,2023-07-16
MEM0167,2024-06-11
MEM0167,2024-02-12
MEM0167,2023-10-10
MEM0167,2023-09-14
MEM0167,2023-10-18
MEM0167,2023-12-09
MEM0167,2024-03-17
MEM0167,2024-05-07
MEM0167,2023-11-15
MEM0168,2023-06-17
MEM0168,2023-10-19
MEM0168,2023-08-14
MEM0168,2023-10-03
MEM0168,2023-07-01
MEM0168,2023-06-15
MEM0168,2023-10-17
MEM0168,2023-08-01
MEM0168,2023-09-23
MEM0168,2023-10-31
MEM0168,2023-07-20
MEM0168,2023-07-31
MEM0168,2023-06-21
MEM0168,2023-10-03
MEM0168,2023-07-21
MEM0168,2023-06-29
MEM0168,2023-07-21
MEM0168,2023-07-20
MEM0168,2023-06-15
MEM0168,2023-07-15
MEM0168,2023-10-26
MEM0168,2023-08-18
MEM0168,2023-10-26
MEM0168,2023-07-18
MEM0168,2023-10-15
MEM0168,2023-09-14
MEM0168,2023-11-13
MEM0168,2023-09-15
MEM0168,2023-08-03
MEM0168,2023-05-28
MEM0168,2023-06-11
MEM0168,2023-08-28
MEM0168,2023-11-13
MEM0168,2023-11-08
MEM0168,2023-07-10
MEM0168,2023-09-29
MEM0168,2023-11-12
MEM0168,2023-06-19
MEM0168,2023-09-18
MEM0168,2023-10-31
MEM0168,2023-11-07
MEM0168,2023-09-26
MEM0168,2023-10-12
MEM0168,2023-08-12
MEM0168,2023-10-24
MEM0168,2023-09-20
MEM0168,2023-08-14
MEM0168,2023-07-15
MEM0168,2023-08-19
MEM0168,2023-05-30
MEM0168,2023-07-26
MEM0168,2023-09-14
MEM0168,2023-08-12
MEM0168,2023-08-17
MEM0168,2023-10-06
MEM0168,2023-09-03
MEM0168,2023-10-19
MEM0168,2023-11-14
MEM0168,2023-06-26
MEM0168,2023-09-22
MEM0168,2023-08-28
MEM0168,2023-10-22
MEM0168,2023-06-25
MEM0168,2023-07-20
MEM0168,2023-09-08
MEM0168,2023-07-06
MEM0168,2023-11-15
MEM0168,2023-08-08
MEM0168,2023-10-31
MEM0168,2023-08-11
MEM0168,2023-08-19
MEM0168,2023-11-15
MEM0168,2023-09-07
MEM0168,2023-11-15
MEM0168,2023-08-13
MEM0168,2023-08-18
MEM0168,2023-11-15
MEM0168,2023-10-06
MEM0168,2023-09-27
MEM0168,2023-06-27
MEM0168,2023-06-01
MEM0168,2023-08-28
MEM0168,2023-06-21
MEM0168,2023-07-02
MEM0168,2023-06-08
MEM0168,2023-08-27
MEM0168,2023-06-20
MEM0168,2023-10-14
MEM0168,2023-06-15
MEM0169,2023-12-18
MEM0169,2024-01-15
MEM0169,2024-05-10
MEM0169,2024-12-21
MEM0169,2024-12-07
MEM0169,2023-12-03
MEM0169,2023-12-19
MEM0169,2024-11-06
MEM0169,2024-02-13
MEM0169,2024-09-07
MEM0169,2023-12-30
MEM0169,2024-02-17
MEM0169,2024-10-08
MEM0169,2024-12-13
MEM0169,2024-04-26
MEM0169,2024-12-24
MEM0169,2024-09-25
MEM0169,2024-09-03
MEM0169,2024-05-26
MEM0169,2024-05-22
MEM0169,2024-11-25
MEM0169,2024-04-13
MEM0169,2024-06-15
MEM0169,2024-04-12
MEM0169,2024-05-25
MEM0169,2024-07-20
MEM0169,2023-11-30
MEM0169,2024-02-02
MEM0169,2024-12-29
MEM0169,2024-09-05
MEM0169,2024-02-25
MEM0169,2024-04-27
MEM0169,2024-01-02
MEM0169,2024-10-18
MEM0169,2024-09-18
MEM0169,2024-08-17
MEM0169,2024-04-25
MEM0169,2024-08-23
MEM0169,2024-04-24
MEM0169,2024-01-14
MEM0169,2024-05-19
MEM0169,2024-07-19
MEM0169,2024-04-07
MEM0169,2024-08-03
MEM0169,2024-07-03
MEM0169,2024-05-20
MEM0169,2024-05-22
MEM0169,2024-08-07
MEM0169,2024-07-22
MEM0169,2024-02-26
MEM0169,2024-06-06
MEM0169,2024-12-18
MEM0169,2023-12-06
MEM0169,2024-03-21
MEM0169,2024-12-13
MEM0169,2024-08-17
MEM0169,2024-05-11
MEM0169,2024-02-02
MEM0169,2024-05-19
MEM0169,2024-05-10
MEM0169,2024-04-29
MEM0169,2024-04-24
MEM0169,2024-12-28
MEM0169,2024-02-12
MEM0169,2024-01-18
MEM0169,2023-11-29
MEM0169,2024-03-13
MEM0169,2024-01-09
MEM0169,2024-02-10
MEM0169,2024-12-01
MEM0169,2024-12-02
MEM0169,2024-10-03
MEM0169,2023-12-25
MEM0169,2024-03-16
MEM0169,2024-12-10
MEM0169,2023-11-25
MEM0169,2023-11-26
MEM0169,2024-11-12
MEM0169,2024-08-08
MEM0169,2024-01-03
MEM0169,2023-12-01
MEM0169,2024-09-24
MEM0169,2024-04-15
MEM0169,2024-12-27
MEM0169,2024-02-27
MEM0169,2024-08-24
MEM0169,2024-04-12
MEM0169,2024-08-26
MEM0169,2023-12-19
MEM0169,2024-01-04
MEM0169,2024-04-01
MEM0169,2024-06-25
MEM0169,2024-02-24
MEM0169,2023-11-30
MEM0169,2024-02-16
MEM0169,2024-11-01
MEM0169,2024-04-08
MEM0169,2024-11-25
MEM0169,2024-07-25
MEM0169,2023-12-13
MEM0170,2023-11-08
MEM0170,2024-11-05
MEM0170,2023-08-19
MEM0170,2024-01-27
MEM0170,2023-08-22
MEM0170,2024-07-12
MEM0170,2023-09-03
MEM0170,2024-04-05
MEM0170,2024-03-30
