City,Locality,BHK,total_sqft,price,price_per_sqft
Pune,Ganeshkhind,1.0,410.0,15.0,3658.5365853658536
Pune,Ghorpade Peth,3.0,2400.0,300.0,12500.0
Pune,Ghorpadi,4.0,1350.0,90.0,6666.666666666667
Pune,Gokhale Nagar,2.0,1475.0,80.0,5423.728813559322
Pune,Gultekdi,2.0,1120.0,49.0,4375.0
Pune,Guruwar peth,2.0,1150.0,42.0,3652.1739130434785
Pune,Hadapsar,2.0,1165.0,85.0,7296.137339055794
Pune,Hadapsar Industrial Estate,3.0,1756.0,134.0,7630.979498861047
Pune,Hingne Khurd,2.0,1409.0,95.0,6742.370475514549
Pune,Jangali Maharaj Road,2.0,1212.0,56.9,4694.7194719471945
Pune,Kalyani Nagar,2.0,1140.0,26.49,2323.684210526316
Pune,Karve Nagar,3.0,2087.01,115.0,5510.275465857853
Pune,Karve Road,1.0,775.0,34.1,4400.0
Pune,Kasba Peth,3.0,1700.0,118.0,6941.176470588235
Pune,Katraj,3.0,1732.5,91.855,5301.875901875902
Pune,Khadaki,2.0,1110.0,52.0,4684.684684684685
Pune,Khadki,2.0,1000.0,28.88,2888.0
Pune,Kharadi,7.0,1550.0,160.0,10322.58064516129
Pune,Kondhwa,4.0,2704.0,105.0,3883.1360946745563
Pune,Kondhwa Budruk,2.0,3760.0,280.0,7446.808510638298
Pune,Kondhwa Khurd,5.0,1600.0,140.0,8750.0
Pune,Koregaon Park,2.0,1205.0,64.47,5350.207468879668
Pune,Kothrud,2.0,1418.0,105.0,7404.795486600846
Pune,Law College Road,3.0,1650.0,82.0,4969.69696969697
Pune,Laxmi Road,7.0,1200.0,139.0,11583.333333333334
Pune,Lulla Nagar,2.0,1150.0,38.0,3304.3478260869565
Pune,Mahatma Gandhi Road,3.0,3071.0,300.0,9768.804949527841
Pune,Mangalwar peth,4.0,2400.0,100.0,4166.666666666667
Pune,Manik Bagh,2.0,850.0,34.0,4000.0
Pune,Market yard,3.0,1580.0,83.74,5299.999999999999
Pune,Model colony,2.0,1216.0,84.03,6910.361842105263
Pune,Mukund Nagar,1.0,381.0,28.0,7349.081364829396
Pune,Mundhawa,9.0,4600.0,200.0,4347.826086956522
Pune,Nagar Road,2.0,1040.0,55.0,5288.461538461538
Pune,Nana Peth,4.0,2429.0,210.0,8645.533141210375
Pune,Narayan Peth,3.0,1260.0,49.0,3888.8888888888887
Pune,Narayangaon,3.0,1498.0,74.9,5000.000000000001
Pune,Navi Peth,3.0,1200.0,65.0,5416.666666666667
Pune,Padmavati,2.0,1355.0,72.9,5380.073800738008
Pune,Parvati Darshan,3.0,1450.0,65.0,4482.758620689655
Pune,Pashan,3.0,1860.0,168.0,9032.258064516129
Pune,Paud Road,2.0,1240.0,70.0,5645.1612903225805
Pune,Pirangut,3.0,1300.0,55.0,4230.7692307692305
Pune,Prabhat Road,4.0,2500.0,245.0,9800.0
Pune,Pune Railway Station,3.0,1950.0,120.0,6153.846153846154
Pune,Rasta Peth,3.0,1625.0,145.0,8923.076923076924
Pune,Raviwar Peth,2.0,1200.0,30.0,2500.0
Pune,Sadashiv Peth,2.0,1101.0,66.0,5994.550408719346
Pune,Sahakar Nagar,2.0,1216.0,72.5,5962.171052631579
Pune,Salunke Vihar,3.0,1250.0,50.0,4000.0
Pune,Sasson Road,3.0,2100.0,70.0,3333.3333333333335
Pune,Satara Road,3.0,1470.0,54.0,3673.469387755102
Pune,Senapati Bapat Road,3.0,1365.0,76.18,5580.952380952382
Pune,Shaniwar Peth,2.0,1364.0,64.79,4750.000000000001
Pune,Shivaji Nagar,2.0,1180.0,59.47,5039.830508474576
Pune,Shukrawar Peth,3.0,1800.0,130.0,7222.222222222223
Pune,Sinhagad Road,2.0,1350.0,42.0,3111.1111111111113
Pune,Somwar Peth,3.0,1573.0,98.0,6230.1335028607755
Pune,Swargate,3.0,1620.0,95.0,5864.197530864198
Pune,Tilak Road,2.0,1072.0,42.87,3999.0671641791046
Pune,Uruli Devachi,1.0,560.0,21.0,3750.0
Pune,Vadgaon Budruk,2.0,1156.0,46.0,3979.2387543252594
Pune,Wadgaon Sheri,2.0,1336.0,86.0,6437.125748502994
Pune,Viman Nagar,2.0,1200.0,20.0,1666.6666666666667
Pune,Vishrant Wadi,4.0,3400.0,235.0,6911.764705882353
Pune,Wagholi,3.0,1608.0,54.51,3389.9253731343283
Pune,Wakadewadi,4.0,4000.0,441.0,11025.0
Pune,Wanowrie,2.0,1215.0,40.0,3292.1810699588477
Pune,Warje,2.0,1100.0,166.0,15090.90909090909
Pune,Yerawada,3.0,1517.0,100.0,6591.957811470006
Pune,Alandi Road,2.0,1565.0,69.0,4408.945686900958
Pune,Ambegaon Budruk,6.0,1680.0,250.0,14880.952380952382
Pune,Anandnagar,3.0,2025.0,115.0,5679.0123456790125
Pune,Aundh,2.0,1057.0,34.71,3283.822138126774
Pune,Aundh Road,3.0,3850.0,650.0,16883.116883116883
Pune,Balaji Nagar,2.0,1044.0,34.0,3256.704980842912
Pune,Baner,3.0,1695.0,125.0,7374.6312684365785
Pune,Baner road,3.0,1635.0,61.0,3730.886850152905
Pune,Bhandarkar Road,2.0,1140.0,56.0,4912.2807017543855
Pune,Bhavani Peth,2.0,1150.0,35.0,3043.478260869565
Pune,Bibvewadi,2.0,1110.0,110.0,9909.90990990991
Pune,Bopodi,2.0,1163.0,64.08,5509.888220120379
Pune,Budhwar Peth,3.0,1418.0,65.0,4583.921015514809
Pune,Bund Garden Road,2.0,1155.0,60.0,5194.805194805195
Pune,Camp,2.0,1115.0,78.0,6995.5156950672645
Pune,Chandan Nagar,3.0,2250.0,180.0,8000.0
Pune,Dapodi,2.0,1020.0,48.45,4750.0
Pune,Deccan Gymkhana,3.0,1485.0,78.0,5252.525252525253
Pune,Dehu Road,4.0,1920.0,250.0,13020.833333333334
Pune,Dhankawadi,1.0,1350.0,45.0,3333.3333333333335
Pune,Dhayari Phata,2.0,1209.0,100.0,8271.298593879239
Pune,Dhole Patil Road,2.0,1089.0,43.55,3999.0817263544536
Pune,Erandwane,2.0,1445.0,82.0,5674.740484429066
Pune,Fatima Nagar,3.0,1250.0,50.0,4000.0
Pune,Fergusson College Road,3.0,1500.0,95.0,6333.333333333333
Pune,Ganesh Peth,3.0,1705.0,75.0,4398.826979472141
Pune,Ganeshkhind,3.0,2200.0,160.0,7272.727272727273
Pune,Ghorpade Peth,5.0,2925.0,936.0,32000.0
Pune,Ghorpadi,8.0,1800.0,110.0,6111.111111111111
Pune,Gokhale Nagar,5.0,7200.0,900.0,12500.0
Pune,Gultekdi,3.0,1830.0,90.0,4918.0327868852455
Pune,Guruwar peth,3.0,1450.0,58.0,4000.0
Pune,Hadapsar,3.0,1220.0,56.0,4590.163934426229
Pune,Hadapsar Industrial Estate,2.0,1259.0,69.45,5516.282764098491
Pune,Hingne Khurd,3.0,1260.0,73.0,5793.650793650793
Pune,Jangali Maharaj Road,3.0,2500.0,120.0,4800.0
Pune,Kalyani Nagar,3.0,1919.0,121.0,6305.367378843148
Pune,Karve Nagar,6.0,1400.0,160.0,11428.57142857143
Pune,Karve Road,3.0,2050.0,120.0,5853.658536585366
Pune,Kasba Peth,2.0,1050.0,103.0,9809.52380952381
Pune,Katraj,2.0,1000.0,60.0,6000.0
Pune,Khadaki,3.0,1640.0,86.8,5292.682926829269
Pune,Khadki,3.0,1488.0,65.0,4368.279569892473
Pune,Kharadi,3.0,1265.0,53.12,4199.209486166008
Pune,Kondhwa,3.0,1640.0,120.0,7317.073170731707
Pune,Kondhwa Budruk,3.0,1719.3,88.0,5118.362124120282
Pune,Kondhwa Khurd,4.0,1200.0,130.0,10833.333333333334
Pune,Koregaon Park,2.0,1180.0,70.0,5932.203389830508
Pune,Kothrud,3.0,1700.0,110.0,6470.588235294118
Pune,Law College Road,2.0,1464.0,56.0,3825.136612021858
Pune,Laxmi Road,6.0,1800.0,68.0,3777.777777777778
Pune,Lulla Nagar,4.0,1495.0,300.0,20066.889632107024
Pune,Mahatma Gandhi Road,2.0,1225.0,62.0,5061.224489795918
Pune,Mangalwar peth,2.0,1050.0,68.0,6476.190476190476
Pune,Manik Bagh,3.0,1691.0,120.0,7096.392667060911
Pune,Market yard,3.0,2250.0,199.0,8844.444444444445
Pune,Model colony,4.0,3700.0,314.0,8486.486486486487
Pune,Mukund Nagar,8.0,1244.0,130.0,10450.16077170418
Pune,Mundhawa,4.0,750.0,120.0,16000.0
Pune,Nagar Road,2.0,1190.0,42.25,3550.4201680672268
Pune,Nana Peth,2.0,1243.0,46.0,3700.7240547063557
Pune,Narayan Peth,2.0,765.0,37.49,4900.653594771242
Pune,Narayangaon,2.0,730.0,52.0,7123.287671232877
Pune,Navi Peth,3.0,1405.0,169.0,12028.469750889679
Pune,Padmavati,3.0,1350.0,45.9,3400.0
Pune,Parvati Darshan,1.0,500.0,18.0,3600.0
Pune,Pashan,2.0,1200.0,55.0,4583.333333333333
Pune,Paud Road,2.0,1165.0,33.64,2887.5536480686696
Pune,Pirangut,3.0,1400.0,57.0,4071.4285714285716
Pune,Prabhat Road,4.0,4800.0,420.0,8750.0
Pune,Pune Railway Station,3.0,1668.0,120.0,7194.244604316546
Pune,Rasta Peth,1.0,700.0,35.0,5000.0
Pune,Raviwar Peth,3.0,1485.0,66.0,4444.444444444444
Pune,Sadashiv Peth,2.0,700.0,41.0,5857.142857142857
Pune,Sahakar Nagar,3.0,1346.0,100.0,7429.420505200595
Pune,Salunke Vihar,3.0,1075.0,47.0,4372.093023255814
Pune,Sasson Road,2.0,1050.0,43.5,4142.857142857143
Pune,Satara Road,3.0,1800.0,53.0,2944.4444444444443
Pune,Senapati Bapat Road,3.0,1609.0,115.0,7147.296457426974
Pune,Shaniwar Peth,2.0,770.0,35.0,4545.454545454545
Pune,Shivaji Nagar,2.0,1076.0,50.0,4646.840148698885
Pune,Shukrawar Peth,2.0,1052.0,51.0,4847.9087452471485
Pune,Sinhagad Road,2.0,1000.0,35.0,3500.0
Pune,Somwar Peth,2.0,1000.0,28.88,2888.0
Pune,Swargate,3.0,1262.0,83.0,6576.862123613312
Pune,Tilak Road,3.0,720.0,48.0,6666.666666666667
Pune,Uruli Devachi,1.0,500.0,16.0,3200.0
Pune,Vadgaon Budruk,4.0,3500.0,700.0,20000.0
Pune,Wadgaon Sheri,3.0,1600.0,180.0,11250.0
Pune,Viman Nagar,2.0,1251.0,53.0,4236.610711430855
Pune,Vishrant Wadi,3.0,1050.0,175.0,16666.666666666668
Pune,Wagholi,2.0,1140.0,49.0,4298.245614035088
Pune,Wakadewadi,2.0,1157.0,47.32,4089.887640449438
Pune,Wanowrie,1.0,648.0,34.0,5246.913580246914
Pune,Warje,2.0,1197.0,78.0,6516.290726817043
Pune,Yerawada,3.0,1500.0,51.04,3402.6666666666665
Pune,Alandi Road,2.0,1185.0,51.15,4316.455696202532
Pune,Ambegaon Budruk,3.0,2400.0,125.0,5208.333333333333
Pune,Anandnagar,3.0,1397.0,105.0,7516.1059413027915
Pune,Aundh,2.0,1175.0,47.0,4000.0
Pune,Aundh Road,2.0,900.0,60.0,6666.666666666667
Pune,Balaji Nagar,3.0,2710.0,170.0,6273.062730627306
Pune,Baner,3.0,1720.0,126.0,7325.581395348837
Pune,Baner road,3.0,1756.0,307.0,17482.915717539865
Pune,Bhandarkar Road,1.0,602.0,38.0,6312.292358803987
Pune,Bhavani Peth,3.0,1770.0,180.0,10169.49152542373
Pune,Bibvewadi,6.0,930.0,150.0,16129.032258064517
Pune,Bopodi,2.0,1295.0,43.9,3389.96138996139
Pune,Budhwar Peth,2.0,1200.0,46.5,3875.0
Pune,Bund Garden Road,2.0,1100.0,45.0,4090.909090909091
Pune,Camp,2.0,1194.0,46.0,3852.5963149078725
Pune,Chandan Nagar,3.0,720.0,32.0,4444.444444444444
Pune,Dapodi,3.0,1476.0,105.0,7113.821138211382
Pune,Deccan Gymkhana,2.0,1056.0,65.0,6155.30303030303
Pune,Dehu Road,2.0,825.0,35.0,4242.424242424242
Pune,Dhankawadi,3.0,1860.0,130.0,6989.247311827957
Pune,Dhayari Phata,2.0,1063.0,40.0,3762.9350893697083
Pune,Dhole Patil Road,1.0,697.0,35.0,5021.520803443329
Pune,Erandwane,1.0,2400.0,230.0,9583.333333333334
Pune,Fatima Nagar,2.0,1200.0,36.0,3000.0
Pune,Fergusson College Road,3.0,1835.0,160.0,8719.346049046322
Pune,Ganesh Peth,3.0,1532.5,79.465,5185.318107667211
Pune,Ganeshkhind,2.0,1147.0,75.0,6538.7968613775065
Pune,Ghorpade Peth,3.0,1360.0,47.59,3499.264705882353
Pune,Ghorpadi,4.0,3400.0,265.0,7794.117647058823
Pune,Gokhale Nagar,2.0,1080.0,64.0,5925.925925925926
Pune,Gultekdi,2.0,1010.0,40.4,4000.0
Pune,Guruwar peth,4.0,2600.0,523.0,20115.384615384617
Pune,Hadapsar,2.0,1270.0,95.0,7480.314960629921
Pune,Hadapsar Industrial Estate,2.0,1100.0,61.0,5545.454545454545
Pune,Hingne Khurd,2.0,1410.0,92.0,6524.822695035461
Pune,Jangali Maharaj Road,2.0,1065.0,41.38,3885.446009389672
Pune,Kalyani Nagar,2.0,1200.0,36.0,3000.0
Pune,Karve Nagar,3.0,1315.0,65.0,4942.9657794676805
Pune,Karve Road,3.0,1650.0,200.0,12121.212121212122
Pune,Kasba Peth,2.0,1140.0,43.0,3771.9298245614036
Pune,Katraj,2.0,960.0,45.0,4687.5
Pune,Khadaki,2.0,800.0,29.0,3625.0
Pune,Khadki,2.0,1225.0,47.0,3836.734693877551
Pune,Kharadi,2.0,1020.0,45.0,4411.764705882353
Pune,Kondhwa,2.0,750.0,27.0,3600.0
Pune,Kondhwa Budruk,3.0,3000.0,550.0,18333.333333333332
Pune,Kondhwa Khurd,1.0,535.0,35.0,6542.056074766355
Pune,Koregaon Park,2.0,1035.0,60.0,5797.101449275362
Pune,Kothrud,2.0,1020.0,29.45,2887.2549019607845
Pune,Law College Road,3.0,1315.0,64.0,4866.920152091255
Pune,Laxmi Road,3.0,1350.0,130.0,9629.62962962963
Pune,Lulla Nagar,3.0,1075.0,48.0,4465.116279069767
Pune,Mahatma Gandhi Road,3.0,1450.0,50.0,3448.2758620689656
Pune,Mangalwar peth,1.0,1806.0,150.0,8305.647840531561
Pune,Manik Bagh,2.0,1350.0,99.0,7333.333333333333
Pune,Market yard,3.0,1282.0,178.0,13884.555382215289
Pune,Model colony,3.0,1929.0,103.0,5339.554173146708
Pune,Mukund Nagar,2.0,1100.0,72.0,6545.454545454545
Pune,Mundhawa,3.0,1800.0,110.0,6111.111111111111
Pune,Nagar Road,2.0,1223.0,42.81,3500.408830744072
Pune,Nana Peth,3.0,1664.0,69.89,4200.120192307692
Pune,Narayan Peth,3.0,1360.0,47.59,3499.264705882353
Pune,Narayangaon,2.0,1158.0,67.0,5785.837651122625
Pune,Navi Peth,3.0,1420.0,58.0,4084.507042253521
Pune,Padmavati,2.0,1268.0,127.0,10015.77287066246
Pune,Parvati Darshan,2.0,1308.0,75.0,5733.94495412844
Pune,Pashan,3.0,1485.0,140.0,9427.609427609428
Pune,Paud Road,2.0,1067.0,33.99,3185.5670103092784
Pune,Pirangut,4.0,2000.0,100.0,5000.0
Pune,Prabhat Road,3.0,2450.0,330.0,13469.387755102041
Pune,Pune Railway Station,2.0,1152.0,42.0,3645.8333333333335
Pune,Rasta Peth,3.0,1525.0,62.82,4119.3442622950815
Pune,Raviwar Peth,2.0,935.0,32.72,3499.4652406417113
Pune,Sadashiv Peth,3.0,1465.0,88.0,6006.825938566553
Pune,Sahakar Nagar,2.0,1198.0,65.0,5425.709515859767
Pune,Salunke Vihar,2.0,1145.0,63.0,5502.183406113537
Pune,Sasson Road,2.0,1000.0,42.0,4200.0
Pune,Satara Road,1.0,400.0,11.5,2875.0
Pune,Senapati Bapat Road,4.0,3420.0,410.0,11988.30409356725
Pune,Shaniwar Peth,3.0,1310.0,63.22,4825.954198473282
Pune,Shivaji Nagar,3.0,1861.0,92.0,4943.5787211176785
Pune,Shukrawar Peth,3.0,1265.0,65.0,5138.339920948617
Pune,Sinhagad Road,2.0,1280.0,75.0,5859.375
Pune,Somwar Peth,3.0,1279.0,53.76,4203.283815480844
Pune,Swargate,3.0,1200.0,66.0,5500.0
Pune,Tilak Road,2.0,680.0,60.0,8823.529411764706
Pune,Uruli Devachi,3.0,1590.0,57.0,3584.9056603773583
Pune,Vadgaon Budruk,3.0,1837.0,142.0,7729.994556341861
Pune,Wadgaon Sheri,3.0,1703.0,130.0,7633.587786259542
Pune,Viman Nagar,3.0,1293.0,80.0,6187.161639597834
Pune,Vishrant Wadi,2.0,700.0,35.0,5000.0
Pune,Wagholi,3.0,1450.0,75.0,5172.413793103448
Pune,Wakadewadi,2.0,1030.0,57.0,5533.980582524272
Pune,Wanowrie,3.0,1570.0,65.93,4199.363057324841
Pune,Warje,2.0,1000.0,60.0,6000.0
Pune,Yerawada,3.0,1075.0,37.0,3441.860465116279
Pune,Alandi Road,2.0,1091.0,33.82,3099.908340971586
Pune,Ambegaon Budruk,3.0,2210.0,165.0,7466.06334841629
Pune,Anandnagar,3.0,1738.0,110.0,6329.113924050633
Pune,Aundh,3.0,1640.0,262.0,15975.609756097561
Pune,Aundh Road,2.0,1205.0,56.58,4695.435684647303
Pune,Balaji Nagar,2.0,1009.0,30.27,3000.0
Pune,Baner,5.0,1200.0,240.0,20000.0
Pune,Baner road,4.0,3362.0,249.0,7406.305770374777
Pune,Bhandarkar Road,3.0,1560.0,83.3,5339.74358974359
Pune,Bhavani Peth,4.0,1600.0,140.0,8750.0
Pune,Bibvewadi,2.0,960.0,55.0,5729.166666666667
Pune,Bopodi,3.0,1330.0,46.55,3500.0
Pune,Budhwar Peth,2.0,1024.0,32.0,3125.0
Pune,Bund Garden Road,2.0,1196.0,40.54,3389.632107023411
Pune,Camp,1.0,800.0,29.5,3687.5
Pune,Chandan Nagar,3.0,2650.0,260.0,9811.32075471698
Pune,Dapodi,2.0,1080.0,60.0,5555.555555555556
Pune,Deccan Gymkhana,2.0,1150.0,55.0,4782.608695652174
Pune,Dehu Road,3.0,1286.0,68.0,5287.713841368584
Pune,Dhankawadi,4.0,2990.0,198.0,6622.0735785953175
Pune,Dhayari Phata,2.0,1150.0,90.0,7826.086956521739
Pune,Dhole Patil Road,2.0,1310.0,111.0,8473.282442748092
Pune,Erandwane,2.0,1352.0,72.0,5325.443786982249
Pune,Fatima Nagar,2.0,1307.0,50.0,3825.554705432288
Pune,Fergusson College Road,4.0,1500.0,89.45,5963.333333333333
Pune,Ganesh Peth,3.0,1500.0,90.0,6000.0
Pune,Ganeshkhind,2.0,1131.0,55.975,4949.160035366932
Pune,Ghorpade Peth,3.0,1600.0,69.1,4318.749999999999
Pune,Ghorpadi,4.0,2835.0,241.0,8500.881834215168
Pune,Gokhale Nagar,1.0,682.0,36.23,5312.316715542522
Pune,Gultekdi,4.0,2500.0,420.0,16800.0
Pune,Guruwar peth,3.0,1650.0,85.5,5181.818181818182
Pune,Hadapsar,3.0,1850.0,120.0,6486.486486486487
Pune,Hadapsar Industrial Estate,4.0,2000.0,85.0,4250.0
Pune,Hingne Khurd,2.0,982.0,25.0,2545.8248472505093
Pune,Jangali Maharaj Road,2.0,2015.0,325.0,16129.032258064517
Pune,Kalyani Nagar,3.0,1702.0,115.0,6756.756756756757
Pune,Karve Nagar,2.0,1250.0,79.0,6320.0
Pune,Karve Road,2.0,1240.0,40.54,3269.3548387096776
Pune,Kasba Peth,2.0,1050.0,110.0,10476.190476190477
Pune,Katraj,2.0,1023.0,52.59,5140.762463343109
Pune,Khadaki,2.0,1541.0,181.0,11745.619727449708
Pune,Khadki,2.0,1275.0,105.0,8235.29411764706
Pune,Kharadi,2.0,1260.0,71.195,5650.396825396825
Pune,Kondhwa,3.0,1580.0,125.0,7911.392405063291
Pune,Kondhwa Budruk,2.0,1343.0,75.0,5584.512285927029
Pune,Kondhwa Khurd,3.0,1365.0,52.81,3868.864468864469
Pune,Koregaon Park,2.0,1047.0,72.0,6876.790830945559
Pune,Kothrud,2.0,1187.0,42.0,3538.3319292333613
Pune,Law College Road,4.0,1050.0,147.0,14000.0
Pune,Laxmi Road,1.0,560.0,90.0,16071.42857142857
Pune,Lulla Nagar,3.0,1000.0,120.0,12000.0
Pune,Mahatma Gandhi Road,5.0,1200.0,260.0,21666.666666666668
Pune,Mangalwar peth,2.0,1075.0,45.0,4186.046511627907
Pune,Manik Bagh,3.0,2048.0,206.0,10058.59375
Pune,Market yard,2.0,1090.0,57.0,5229.357798165138
Pune,Model colony,3.0,1119.0,48.5,4334.226988382485
Pune,Mukund Nagar,3.0,1355.0,58.25,4298.89298892989
Pune,Mundhawa,3.0,1445.0,86.69,5999.307958477509
Pune,Nagar Road,6.0,1314.0,120.0,9132.4200913242
Pune,Nana Peth,4.0,6500.0,1400.0,21538.46153846154
Pune,Narayan Peth,2.0,1165.0,64.08,5500.429184549356
Pune,Narayangaon,2.0,1081.5,38.665,3575.127138233934
Pune,Navi Peth,3.0,1787.0,107.0,5987.688864017907
Pune,Padmavati,4.0,3600.0,330.0,9166.666666666666
Pune,Parvati Darshan,6.0,1200.0,100.0,8333.333333333334
Pune,Pashan,2.0,1020.0,29.45,2887.2549019607845
Pune,Paud Road,3.0,1797.0,95.0,5286.588759042849
Pune,Pirangut,2.0,1205.0,58.0,4813.278008298756
Pune,Prabhat Road,2.0,1095.0,55.85,5100.456621004566
Pune,Pune Railway Station,3.0,1560.0,98.0,6282.051282051282
Pune,Rasta Peth,2.0,1200.0,68.0,5666.666666666667
Pune,Raviwar Peth,2.0,1200.0,200.0,16666.666666666668
Pune,Sadashiv Peth,3.0,1450.0,65.0,4482.758620689655
Pune,Sahakar Nagar,3.0,1496.0,718.0,47994.65240641711
Pune,Salunke Vihar,3.0,1935.0,122.0,6304.909560723514
Pune,Sasson Road,2.0,1016.0,45.0,4429.133858267716
Pune,Satara Road,3.0,1816.0,119.0,6552.863436123348
Pune,Senapati Bapat Road,3.0,1680.0,125.0,7440.476190476191
Pune,Shaniwar Peth,4.0,2065.5,91.915,4450.012103606875
Pune,Shivaji Nagar,2.0,1220.0,63.0,5163.934426229508
Pune,Shukrawar Peth,4.0,3000.0,160.0,5333.333333333333
Pune,Sinhagad Road,2.0,980.0,86.0,8775.510204081633
Pune,Somwar Peth,4.0,1200.0,210.0,17500.0
Pune,Swargate,2.0,1250.0,60.0,4800.0
Pune,Tilak Road,2.0,1424.0,80.0,5617.9775280898875
Pune,Uruli Devachi,2.0,1297.0,49.9,3847.3400154202004
Pune,Vadgaon Budruk,3.0,1300.0,170.0,13076.923076923076
Pune,Wadgaon Sheri,2.0,1290.0,89.9,6968.992248062015
Pune,Viman Nagar,3.0,1720.0,130.0,7558.139534883721
Pune,Vishrant Wadi,7.0,1200.0,199.0,16583.333333333332
Pune,Wagholi,3.0,2320.0,160.0,6896.551724137931
Pune,Wakadewadi,3.0,1237.0,78.0,6305.578011317704
Pune,Wanowrie,3.0,1720.0,98.97,5754.069767441861
Pune,Warje,2.0,1224.0,45.0,3676.470588235294
Pune,Yerawada,3.0,1780.0,107.0,6011.23595505618
Pune,Alandi Road,4.0,4700.0,800.0,17021.27659574468
Pune,Ambegaon Budruk,3.0,1800.0,93.0,5166.666666666667
Pune,Anandnagar,2.0,1139.0,56.5,4960.491659350308
Pune,Aundh,1.0,588.0,88.2,15000.0
Pune,Aundh Road,2.0,700.0,35.0,5000.0
Pune,Balaji Nagar,1.0,1150.0,52.0,4521.739130434783
Pune,Baner,3.0,1330.0,51.83,3896.9924812030076
Pune,Baner road,4.0,2732.0,194.0,7101.024890190337
Pune,Bhandarkar Road,2.0,965.0,38.0,3937.8238341968913
Pune,Bhavani Peth,3.0,1600.0,95.0,5937.5
Pune,Bibvewadi,2.0,1464.0,56.0,3825.136612021858
Pune,Bopodi,3.0,3100.0,400.0,12903.225806451614
Pune,Budhwar Peth,3.0,1075.0,45.0,4186.046511627907
Pune,Bund Garden Road,2.0,1840.0,95.0,5163.04347826087
Pune,Camp,3.0,1223.0,39.14,3200.3270645952575
Pune,Chandan Nagar,2.0,1170.0,44.0,3760.6837606837607
Pune,Dapodi,4.0,3630.0,207.0,5702.479338842975
Pune,Deccan Gymkhana,2.0,950.0,35.0,3684.2105263157896
Pune,Dehu Road,3.0,5400.0,400.0,7407.407407407408
Pune,Dhankawadi,2.0,865.0,40.0,4624.277456647399
Pune,Dhayari Phata,4.0,2400.0,89.0,3708.3333333333335
Pune,Dhole Patil Road,2.0,1169.0,75.0,6415.739948674081
Pune,Erandwane,2.0,1206.0,40.0,3316.749585406302
Pune,Fatima Nagar,4.0,10961.0,80.0,729.8604141957851
Pune,Fergusson College Road,3.0,1683.0,110.0,6535.9477124183
Pune,Ganesh Peth,3.0,1250.0,44.0,3520.0
Pune,Ganeshkhind,4.0,3150.0,218.0,6920.6349206349205
Pune,Ghorpade Peth,4.0,1200.0,140.0,11666.666666666666
Pune,Ghorpadi,3.0,1234.6,104.0,8423.780981694477
Pune,Gokhale Nagar,1.0,492.0,40.0,8130.081300813008
Pune,Gultekdi,2.0,600.0,27.0,4500.0
Pune,Guruwar peth,3.0,1902.0,89.0,4679.2849631966355
Pune,Hadapsar,6.0,1200.0,125.0,10416.666666666666
Pune,Hadapsar Industrial Estate,3.0,1639.0,77.89,4752.2879804758995
Pune,Hingne Khurd,2.0,1214.0,67.0,5518.945634266886
Pune,Jangali Maharaj Road,2.0,565.0,15.0,2654.8672566371683
Pune,Kalyani Nagar,5.0,2520.0,378.0,15000.0
Pune,Karve Nagar,2.0,1386.0,85.0,6132.7561327561325
Pune,Karve Road,3.0,1535.0,60.0,3908.7947882736157
Pune,Kasba Peth,3.0,1720.0,175.0,10174.418604651162
Pune,Katraj,3.0,1370.0,54.79,3999.2700729927005
Pune,Khadaki,3.0,1655.0,90.0,5438.0664652567975
Pune,Khadki,2.0,1200.0,52.0,4333.333333333333
Pune,Kharadi,3.0,1610.0,68.0,4223.60248447205
Pune,Kondhwa,4.0,2200.0,130.0,5909.090909090909
Pune,Kondhwa Budruk,3.0,1200.0,66.0,5500.0
Pune,Kondhwa Khurd,2.0,1105.0,80.0,7239.819004524887
Pune,Koregaon Park,2.0,753.0,59.5,7901.726427622842
Pune,Kothrud,3.0,1655.0,108.0,6525.679758308157
Pune,Law College Road,3.0,1700.0,250.0,14705.882352941177
Pune,Laxmi Road,2.0,770.0,30.0,3896.103896103896
Pune,Lulla Nagar,2.0,1210.0,69.0,5702.479338842975
Pune,Mahatma Gandhi Road,2.0,965.0,37.15,3849.740932642487
Pune,Mangalwar peth,2.0,700.0,41.0,5857.142857142857
Pune,Manik Bagh,3.0,1740.0,95.0,5459.770114942528
Pune,Market yard,3.0,1310.0,37.84,2888.549618320611
Pune,Model colony,3.0,1763.25,98.0,5557.918616191691
Pune,Mukund Nagar,3.0,1900.0,150.0,7894.736842105263
Pune,Mundhawa,6.0,1000.0,150.0,15000.0
Pune,Nagar Road,3.0,1450.0,55.0,3793.103448275862
Pune,Nana Peth,3.0,1836.0,148.0,8061.002178649237
Pune,Narayan Peth,2.0,1160.0,75.0,6465.517241379311
Pune,Narayangaon,2.0,1153.0,43.0,3729.4015611448394
Pune,Navi Peth,2.0,1285.0,55.0,4280.155642023346
Pune,Padmavati,3.0,2500.0,400.0,16000.0
Pune,Parvati Darshan,2.0,1194.0,47.0,3936.348408710218
Pune,Pashan,2.0,1257.0,105.0,8353.221957040572
Pune,Paud Road,3.0,1200.0,56.72,4726.666666666667
Pune,Pirangut,1.0,583.0,28.275,4849.91423670669
Pune,Prabhat Road,3.0,1240.0,79.0,6370.967741935484
Pune,Pune Railway Station,3.0,1294.0,52.0,4018.5471406491497
